SETOR;SUBSETOR;PRODUTO;NCM;DESC_NCM;IND_MAPA;IND_OMC;DESC_ISIC_SECAO;IND_PRODUTO_AGRO_ONI
PRODUTOS FLORESTAIS;MADEIRA;MÓVEIS DE MADEIRA;94014100;Assentos (exceto de jardim ou de acampamento) transformáveis em camas, de madeira;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;MÓVEIS DE MADEIRA;94015100;ASSENTOS DE RATÂ, BAMBU/MAT.SEMELHANTES;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;MÓVEIS DE MADEIRA;94015200;ASSENTOS DE BAMBU;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;MÓVEIS DE MADEIRA;94015900;OUTS.ASSENTOS D/RATÃ,BAMBU MATÉR,SEMELHANTES;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;MÓVEIS DE MADEIRA;94019100;Partes para assentos, de madeira;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;MÓVEIS DE MADEIRA;94033000;MOVEIS DE MADEIRA P/ESCRITORIOS;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;MÓVEIS DE MADEIRA;94034000;MOVEIS DE MADEIRA P/COZINHAS;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;MÓVEIS DE MADEIRA;94035000;MOVEIS DE MADEIRA P/QUARTOS DE DORMIR;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;MÓVEIS DE MADEIRA;94036000;OUTROS MOVEIS DE MADEIRA;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;MÓVEIS DE MADEIRA;94038100;MOVÉIS DE BAMBU OU RATÃ;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;MÓVEIS DE MADEIRA;94038900;MÓVEIS OUTS.MAT,INCL.RATÃ,VIME,BAMBU,SEMEL.;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;MÓVEIS DE MADEIRA;94039100;Partes para móveis, de madeira;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;OBRAS DE MARCENARIA OU CARPINTARIA;44181000;JANELAS,JANELAS DE SACADA,CAIXILHOS,ETC.DE MADEIRA;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;OBRAS DE MARCENARIA OU CARPINTARIA;44181100;JANELAS, JANELAS DE SACADA E RESPECTIVOS CAIXILHOS E ALIZARES, DE MADEIRA TROPICAL;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;OBRAS DE MARCENARIA OU CARPINTARIA;44181900;OUTRAS JANELAS, JANELAS DE SACADA E RESPECTIVOS CAIXILHOS E ALIZARES, EXCETO DE MADEIRA TROPICAL;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;OBRAS DE MARCENARIA OU CARPINTARIA;44182000;PORTAS,RESPECT.CAIXILHOS,ALIZARES E SOLEIRAS,DE MADEIRA;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;OBRAS DE MARCENARIA OU CARPINTARIA;44182100;Portas e respectivos caixilhos, alizares e soleiras, de madeira tropical;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;OBRAS DE MARCENARIA OU CARPINTARIA;44182900;Outras portas e respectivos caixilhos, alizares e soleiras, de madeira, não classificadas em códigos anteriores;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;OBRAS DE MARCENARIA OU CARPINTARIA;44183000;PAINEIS DE MADEIRA,PARA SOALHOS;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;OBRAS DE MARCENARIA OU CARPINTARIA;44184000;ARMACOES DE MADEIRA,PARA CONCRETO;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;OBRAS DE MARCENARIA OU CARPINTARIA;44185000;FASQUIAS DE MADEIRA,PARA TELHADOS;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;OBRAS DE MARCENARIA OU CARPINTARIA;44186000;POSTES E VIGAS DE MADEIRA;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;OBRAS DE MARCENARIA OU CARPINTARIA;44187100;PAINÉIS PARA PISOS EM MOSAICO;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;OBRAS DE MARCENARIA OU CARPINTARIA;44187200;OUTS.PAINÉIS P/SOALHOS D/CAMADAS MÚLTIPLAS;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;OBRAS DE MARCENARIA OU CARPINTARIA;44187300;PAINÉIS MONTADOS PARA REVESTIMENTO DE PISOS (PAVIMENTOS), DE BAMBU OU COM, PELO MENOS, A CAMADA SUPERIOR DE BAMBU;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;OBRAS DE MARCENARIA OU CARPINTARIA;44187400;OUTROS PAINÉIS MONTADOS PARA REVESTIMENTO DE PISOS (PAVIMENTOS), PARA PISOS (PAVIMENTOS) EM MOSAICO;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;OBRAS DE MARCENARIA OU CARPINTARIA;44187500;OUTROS PAINÉIS MONTADOS PARA REVESTIMENTO DE PISOS (PAVIMENTOS), DE CAMADAS MÚLTIPLAS;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;OBRAS DE MARCENARIA OU CARPINTARIA;44187900;OUTROS PAINÉIS MONTADOS P/SOALHOS;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;OBRAS DE MARCENARIA OU CARPINTARIA;44188100;Madeira laminada (lamelada) colada (glulam ou MLC);1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;OBRAS DE MARCENARIA OU CARPINTARIA;44188300;VIGAS EM I, DE MADEIRA;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;OBRAS DE MARCENARIA OU CARPINTARIA;44188900;OUTROS PRODUTOS DE MADEIRA PARA ENGENHARIA ESTRUTURAL, NÃO CLASSIFICADOS EM CÓDIGOS ANTERIORES;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;OBRAS DE MARCENARIA OU CARPINTARIA;44189000;OUTRAS OBRAS DE MARCENARIA OU CARPINTARIA,P/CONSTRUCOES;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;OBRAS DE MARCENARIA OU CARPINTARIA;44189100;OUTRAS OBRAS DE MARCENARIA E PEÇAS DE CARPINTARIA PARA CONSTRUÇÕES, INCLUINDO OS PAINÉIS CELULARES, OS PAINÉIS MONTADOS PARA REVESTIMENTO DE PISOS (PAVIMENTOS) E AS FASQUIAS PARA TELHADOS (SHINGLES E SHAKES), DE BAMBU;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;OBRAS DE MARCENARIA OU CARPINTARIA;44189200;PAINÉIS CELULARES DE MADEIRA;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;OBRAS DE MARCENARIA OU CARPINTARIA;44189900;OUTRAS OBRAS DE MARCENARIA E PEÇAS DE CARPINTARIA PARA CONSTRUÇÕES, INCLUINDO OS PAINÉIS CELULARES, OS PAINÉIS MONTADOS PARA REVESTIMENTO DE PISOS (PAVIMENTOS) E AS FASQUIAS PARA TELHADOS (SHINGLES E SHAKES);1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44101100;PAINEIS DE MADEIRA DENOMINADOS 'WAFERBOARD';1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44101110;PAINÉIS D/MAD. EM BRUTO OU SIMPL. POLIDOS;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44101120;PAINÉIS D/MAD. C/PAPEL IMPREG. D/MELAMINA;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44101121;PAINEIS DE PARTIC.MADEIRA,RECOB.PELIC.PROT.P/PAVIMENTO;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44101129;OUTS.PAINEIS DE PARTIC.MADEIRA,RECOB.PAPEL C/MELAMINA;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44101190;OUTROS PAINÉIS DE PARTÍCULAS;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44101210;PAINÉIS'ORIENTED STRAND',WAFERB.,BTO.POLIDO;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44101290;OUTS.PAINÉIS'ORIENTED STRAND BOARD',WAFERB.;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44101900;OUTROS PAINEIS DE MADEIRA;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44101911;PAINEIS 'WAFERBOARD';1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44101919;OUTROS PAINEIS 'WAFERBOARD';1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44101991;OUTS.PAINÉIS D/MAD.EM BRUTO OU SIMP.POLIDOS;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44101992;OUTS.PAINÉIS D/MAD.C/PAP.IMPREG.D/MELAMIN;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44101999;OUTS.PAINÉIS D/MAD.REC.SUP.C/PLAC./FLS.PLÁST.;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44102100;PAINEIS DE PARTICUL.'WAFERBOARD',ETC.EM BRUTO;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44102900;OUTS.PAINEIS DE PARTICULAS 'WAFERBOARD',ETC.;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44103100;OUTS.PAINEIS DE MADEIRA EM BRUTO/SIMPL.POLIDO;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44103200;OUTS.PAINEIS DE MADEIRA,RECOB.PAPEL MELAMINA;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44103300;OUTS.PAINEIS DE MADEIRA RECOB.PLACAS PLASTICO;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44103900;OUTS.PAINEIS DE MADEIRA;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44109000;PAINEIS DE OUTRAS MATERIAS LENHOSAS;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44111100;PAINEIS DE FIBRAS DE MADEIRA,N/TRAB.MECAN.D>0.8G/CM3;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44111210;PAINÉIS FIBRAS MAD.,Ñ TRAB.MEC.D>5MM;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44111290;OUTS.PAINÉIS FIBR.MAD.LENH.DEN.>5MM;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44111310;PAINÉIS FIBRAS MAD.,Ñ TRAB.MEC.D>5MM<9MM;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44111390;OUTS.PAINÉIS FIBR.MAD.LENH.DEN.>5MM<9MM;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44111391;PAINEIS DE FIBRA MAD.5MM<ESP<9MM,RECOB.PELIC.PROTET.;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44111399;OUTS.PAINEIS DE FIBRA DE MADEIRA,5MM<ESP<9MM;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44111410;PAINÉIS FIBRAS MAD.,Ñ TRAB.MEC.D>9MM;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44111490;OUTS.PAINÉIS FIBR.MAD.LENH.DEN.>9MM;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44111900;OUTROS PAINEIS DE FIBRAS DE MADEIRA,DENSIDADE>0.8G/CM3;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44112100;PAINEIS DE FIBRAS DE MADEIRA,N/TRAB.MEC.0.5<D<=0.8G/CM3;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44112900;OUTS.PAINEIS DE FIBRAS DE MADEIRA,0.5G/CM3<D<=0,8G/CM3;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44113100;PAINEIS DE FIBRAS MADEIRA,N/TRAB.MECAN.0.35<D<=0.5G/CM3;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44113900;OUTS.PAINEIS DE FIBRAS DE MADEIRA,0.35G/CM3<D<=0.5G/CM3;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44119100;OUTS.PAINEIS DE FIBRAS DE MADEIRA,N/TRAB.MECAN.N/RECOB.;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44119210;PAINÉIS FIBRAS MAD.,Ñ TRAB.MEC.D>0,8G/CM3;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44119290;OUTS.PAINÉIS FIBR.MAD.LENH.DEN.>0,8G/CM3;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44119310;PAINÉIS FIBRAS MAD.,Ñ TRAB.MEC.D>0,5<0,8G/CM3;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44119390;OUTS.PAINÉIS FIBR.MAD.LENH.DEN.>0,5<0,8G/CM3;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44119410;PAINÉIS FIBRAS MAD.,Ñ TRAB.MEC.D<0,5G/CM3;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44119490;OUTS.PAINÉIS FIBR.MAD.LENH.DEN.<0,5G/CM3;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;MADEIRA;PAINÉIS DE FIBRAS OU DE PARTÍCULAS DE MADEIRA;44119900;OUTROS PAINEIS DE FIBRAS DE MADEIRA;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;47071000;PAPEL/CARTAO KRAFT,CRUS OU ONDUL.DE RECICLAR (DESPERDS);1;0;Outros Produtos;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;47072000;OUTS.PAPEIS/CARTOES OBT.DA PASTA QUIM.BRANQ.DE RECICLAR;1;0;Outros Produtos;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;47073000;PAPEL/CARTAO OBTIDOS DA PASTA MECANICA,DE RECICLAR;1;0;Outros Produtos;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;47079000;OUTS.PAPEIS OU CARTOES,DE RECICLAR,INCL.N/SELECIONADOS;1;0;Outros Produtos;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48010010;PAPEL JORNAL,EM ROLOS/FLS.P<=57G/M2,FIBRA PROC.MEC>=65%;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48010020;PAPEL DE JORNAL, EM FOLHAS, MAS QUE NENHUM LADO EXCEDA 360 MM, QUANDO NÃO DOBRADAS;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48010030;OUTRO PAPEL DE JORNAL, EM ROLOS OU EM FOLHAS, DE PESO INFERIOR OU IGUAL A 57 G/M2, EM QUE 65 % OU MAIS, EM PESO, DO CONTEÚDO TOTAL DE FIBRAS SEJA CONSTITUÍDO POR FIBRAS DE MADEIRAS OBTIDAS POR PROCESSO MECÂNICO;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48010090;OUTROS PAPEIS JORNAIS,EM ROLOS OU EM FOLHAS;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48021000;PAPEL E CARTAO FEITOS A MAO (FOLHA A FOLHA);1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48022000;PAPEL/CARTAO P/FABR.PAPEL/CARTAO FOTOSSEN.ETC.ROLOS,FLS;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48022010;PAPEL P/FABR.PAPEL FOTOSENS.ROLOS,L<=15CM,FLS.L<=360MM;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48022090;OUTS.PAPEIS P/FABR.PAPEL FOTOSSENSIV.ETC.EM ROLOS/FLS.;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48023010;PAPEL PARA FABRICACAO DE PAPEL-CARBONO,P<19G/M2;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48023090;OUTROS PAPEIS PARA FABRICACAO DE PAPEL-CARBONO;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48023091;PAPEL P/FABR.PAPEL CARBONO,DE PASTA BRANQ.ETC;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48023099;OUTS.PAPEIS/CARTOES P/FABR.DE PAPEL CARBONO,ROLOS/FLS;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48024000;PAPEL PARA FABRICACAO DE PAPEIS DE PAREDE;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48024010;PAPEL P/FABR.PAPEIS DE PAREDE,ROLOS L<=15CM;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48024090;OUTS.PAPEIS P/FABR.DE PAPEIS DE PAREDE,EM ROLOS/FLS.;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025100;PAPEL E CARTAO C/FIBRA PROCESSO MECANICO<=10%,P<40G/M2;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025210;PAPEL P/PAPEL MOEDA,FIBRA PROC.MEC<=10%,40<=P<=150G/M2;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025220;PAPEL DE DESENHO,C/FIBRA PROC.MECAN<=10%,40<=P<=150G/M2;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025230;PAPEL/CARTAO KRAFT,C/FIBRA PROC.MEC<=10%,40<=P<=150G/M2;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025290;OUTS.PAPEIS/CARTOES,FIBRA PROC.MEC.<=10%,40<=P<=150G/M2;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025310;PAPEL DE DESENHO,C/FIBRA PROC.MECAN<=10%,P>150G/M2;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025320;PAPEL E CARTAO KRAFT,C/FIBRA PROC.MECAN<=10%,P>150G/M2;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025390;OUTS.PAPEIS/CARTOES,FIBRA PROC.MECANICO<=10%,P>150G/M2;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025410;PAPEIS C/FIBRA MEC<=10%,P<40G/M2,ROLOS L<=15CM,FLS,ETC;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025490;OUTS.PAPEIS/CARTOES C/FIBRA OBT.PROC.MEC<=10%,P<40G/M2;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025491;PAPEL FABR.D/PAST.BRANQ.P<19G/M2, P.CARBONO;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025499;OUTS.PAPÉIS FAB.OBT.BRANQ.,MECÂNICO;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025510;PAPEL FIBRA MEC<=10%,40G/M2<=P<=150G/M2,ROLO L<=15CM;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025591;PAPEL DE DESENHO,FIBR.MEC<=10%,40G/M2<=P<=150G/M2;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025592;PAPEL KRAFT,FIBRA PROC.MEC<=10%,40G/M2<=P<=150G/M2;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025599;OUTS.PAPEIS/CARTOES FIBRA PROC.MEC<=10%,40<=P<=150G/M2;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025610;PAPEL FIBRA MEC<=10%,40<=P<=150G/M2,FLS.LADO<=360MM;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025691;PAPEL P/ IMPR.PAPEL-MOEDA,FIBRA MEC<=10%,40<=P<=150G/M2;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025692;PAPEL DE DESENHO,FIBRA<=10%,40<=P<=150G/M2,L<=435X297MM;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025693;PAPEL KRAFT,FIBRA<=10%,40<=P<=150G/M2,L<=435X297MM;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025699;OUTS.PAPEIS FIBRA<=10%,40<=P<=150G/M2,L<=435X297MM;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025710;OUTS.PAPEIS FIBRA<=10%,40<=P<=150G/M2,TIRAS<=15CM,ETC.;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025791;PAPEL P/IMPR.PAPEL-MODA,FIBRA MEC<=10%40<=,P<=150G/M2;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025792;PAPEL DE DESENHO,FIBRA MEC<=10%,40G/M2<=P<=150G/M2;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025793;PAPEL KRAFT,FIBRA MEC<=10%,40G/M2<=P<=150G/M2;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025799;OUTS.PAPEIS/CARTOES FIBRA MEC<=10%,40G/M2<=P<=150G/M2;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025810;PAPEL FIBRA MEC<=10%,P>150G/M2,TIRAS/ROLOS L<=15CM,ETC;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025891;PAPEL DE DESENHO,FIBRA MEC<=10%,P>150G/M2;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025892;PAPEL KRAFT,FIBRA MEC<=10%,P>150G/M2;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48025899;OUTS.PAPEIS/CARTOES FIBRA MEC<=10%,P>150G/M2;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48026010;PAPEL E CARTAO,KRAFT,COM FIBRA PROCESSO MECANICO>10%;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48026090;OUTROS PAPEIS E CARTOES,COM FIBRA PROCESSO MECANICO>10%;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48026110;PAPEL FIBRA MEC>10%,EM ROLOS L<=15CM;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48026191;PAPEL FIBRA MEC>65%,P<=57G/M2,EM ROLOS;1;0;Indústria de Transformação;0
PRODUTOS FLORESTAIS;PAPEL;PAPEL;48026192;PAPEL FIBRA MEC>10%,KRAFT,EM ROLOS;1;0;Indústria de Transformação;0
