NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
1,Brasil,40,Mil Reais,517,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116886,06.00-0 Extração de petróleo e gás natural
1,Brasil,40,Mil Reais,69003,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116887,07 Extração de minerais metálicos
1,Brasil,40,Mil Reais,24066,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116888,07.1 Extração de minério de ferro
1,Brasil,40,Mil Reais,24066,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116889,07.10-3 Extração de minério de ferro
1,Brasil,40,Mil Reais,44937,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116890,07.2 Extração de minerais metálicos não-ferrosos
1,Brasil,40,Mil Reais,33675,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116891,07.21-9 Extração de minério de alumínio
1,Brasil,40,Mil Reais,31,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116892,07.22-7 Extração de minério de estanho
1,Brasil,40,Mil Reais,2290,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116893,07.23-5 Extração de minério de manganês
1,Brasil,40,Mil Reais,8225,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116894,07.24-3 Extração de minério de metais preciosos
1,Brasil,40,Mil Reais,-,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116895,07.25-1 Extração de minerais radioativos
1,Brasil,40,Mil Reais,716,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116896,07.29-4 Extração de minerais metálicos não-ferrosos não especificados anteriormente
1,Brasil,40,Mil Reais,63518,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116897,08 Extração de minerais não-metálicos
1,Brasil,40,Mil Reais,55590,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116898,"08.1 Extração de pedra, areia e argila"
1,Brasil,40,Mil Reais,55590,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116899,"08.10-0 Extração de pedra, areia e argila"
1,Brasil,40,Mil Reais,7928,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116900,08.9 Extração de outros minerais não-metálicos
1,Brasil,40,Mil Reais,205,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116901,"08.91-6 Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos"
1,Brasil,40,Mil Reais,907,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116902,08.92-4 Extração e refino de sal marinho e sal-gema
1,Brasil,40,Mil Reais,2823,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116903,08.93-2 Extração de gemas (pedras preciosas e semipreciosas)
1,Brasil,40,Mil Reais,3993,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116904,08.99-1 Extração de minerais não-metálicos não especificados anteriormente
1,Brasil,40,Mil Reais,14713,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116905,09 Atividades de apoio à extração de minerais
1,Brasil,40,Mil Reais,2278,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116906,09.1 Atividades de apoio à extração de petróleo e gás natural
1,Brasil,40,Mil Reais,2278,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116907,09.10-6 Atividades de apoio à extração de petróleo e gás natural
1,Brasil,40,Mil Reais,12435,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116908,"09.9 Atividades de apoio à extração de minerais, exceto petróleo e gás natural"
1,Brasil,40,Mil Reais,12435,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116909,"09.90-4 Atividades de apoio à extração de minerais, exceto petróleo e gás natural"
1,Brasil,40,Mil Reais,3675214,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116910,C Indústrias de transformação
1,Brasil,40,Mil Reais,890960,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116911,10 Fabricação de produtos alimentícios
1,Brasil,40,Mil Reais,200574,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116912,10.1 Abate e fabricação de produtos de carne
1,Brasil,40,Mil Reais,114892,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116913,"10.11-2 Abate de reses, exceto suínos"
1,Brasil,40,Mil Reais,48675,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116914,"10.12-1 Abate de suínos, aves e outros pequenos animais"
1,Brasil,40,Mil Reais,37007,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116915,10.13-9 Fabricação de produtos de carne
1,Brasil,40,Mil Reais,7746,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116916,10.2 Preservação do pescado e fabricação de produtos do pescado
1,Brasil,40,Mil Reais,7746,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116917,10.20-1 Preservação do pescado e fabricação de produtos do pescado
1,Brasil,40,Mil Reais,28372,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116918,"10.3 Fabricação de conservas de frutas, legumes e outros vegetais"
1,Brasil,40,Mil Reais,7509,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116919,10.31-7 Fabricação de conservas de frutas
1,Brasil,40,Mil Reais,13889,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116920,10.32-5 Fabricação de conservas de legumes e outros vegetais
1,Brasil,40,Mil Reais,6974,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116921,"10.33-3 Fabricação de sucos de frutas, hortaliças e legumes"
1,Brasil,40,Mil Reais,37805,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116922,10.4 Fabricação de óleos e gorduras vegetais e animais
1,Brasil,40,Mil Reais,32471,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116923,"10.41-4 Fabricação de óleos vegetais em bruto, exceto óleo de milho"
1,Brasil,40,Mil Reais,5253,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116924,"10.42-2 Fabricação de óleos vegetais refinados, exceto óleo de milho"
1,Brasil,40,Mil Reais,81,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116925,10.43-1 Fabricação de margarina e outras gorduras vegetais e de óleos não-comestíveis de animais
1,Brasil,40,Mil Reais,64344,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116926,10.5 Laticínios
1,Brasil,40,Mil Reais,7232,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116927,10.51-1 Preparação do leite
1,Brasil,40,Mil Reais,42867,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116928,10.52-0 Fabricação de laticínios
1,Brasil,40,Mil Reais,14245,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116929,10.53-8 Fabricação de sorvetes e outros gelados comestíveis
1,Brasil,40,Mil Reais,152713,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116930,"10.6 Moagem, fabricação de produtos amiláceos e de alimentos para animais"
1,Brasil,40,Mil Reais,61159,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116931,10.61-9 Beneficiamento de arroz e fabricação de produtos do arroz
1,Brasil,40,Mil Reais,14639,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116932,10.62-7 Moagem de trigo e fabricação de derivados
1,Brasil,40,Mil Reais,2770,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116933,10.63-5 Fabricação de farinha de mandioca e derivados
1,Brasil,40,Mil Reais,5912,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116934,"10.64-3 Fabricação de farinha de milho e derivados, exceto óleos de milho"
1,Brasil,40,Mil Reais,5904,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116935,10.65-1 Fabricação de amidos e féculas de vegetais e de óleos de milho
1,Brasil,40,Mil Reais,60572,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116936,10.66-0 Fabricação de alimentos para animais
1,Brasil,40,Mil Reais,1757,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116937,10.69-4 Moagem e fabricação de produtos de origem vegetal não especificados anteriormente
1,Brasil,40,Mil Reais,289268,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116938,10.7 Fabricação e refino de açúcar
1,Brasil,40,Mil Reais,284701,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116939,10.71-6 Fabricação de açúcar em bruto
1,Brasil,40,Mil Reais,4567,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116940,10.72-4 Fabricação de açúcar refinado
1,Brasil,40,Mil Reais,31109,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116941,10.8 Torrefação e moagem de café
1,Brasil,40,Mil Reais,30790,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116942,10.81-3 Torrefação e moagem de café
1,Brasil,40,Mil Reais,319,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116943,10.82-1 Fabricação de produtos à base de café
1,Brasil,40,Mil Reais,79029,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116944,10.9 Fabricação de outros produtos alimentícios
1,Brasil,40,Mil Reais,18627,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116945,10.91-1 Fabricação de produtos de panificação
1,Brasil,40,Mil Reais,12665,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116946,10.92-9 Fabricação de biscoitos e bolachas
1,Brasil,40,Mil Reais,4453,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116947,"10.93-7 Fabricação de produtos derivados do cacau, de chocolates e confeitos"
1,Brasil,40,Mil Reais,6906,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116948,10.94-5 Fabricação de massas alimentícias
1,Brasil,40,Mil Reais,12063,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116949,"10.95-3 Fabricação de especiarias, molhos, temperos e condimentos"
1,Brasil,40,Mil Reais,1202,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116950,10.96-1 Fabricação de alimentos e pratos prontos
1,Brasil,40,Mil Reais,23113,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116951,10.99-6 Fabricação de produtos alimentícios não especificados anteriormente
1,Brasil,40,Mil Reais,84940,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116952,11 Fabricação de bebidas
1,Brasil,40,Mil Reais,20337,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116953,11.1 Fabricação de bebidas alcoólicas
1,Brasil,40,Mil Reais,2210,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116954,11.11-9 Fabricação de aguardentes e outras bebidas destiladas
1,Brasil,40,Mil Reais,6710,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116955,11.12-7 Fabricação de vinho
1,Brasil,40,Mil Reais,11417,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116956,"11.13-5 Fabricação de malte, cervejas e chopes"
1,Brasil,40,Mil Reais,64603,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116957,11.2 Fabricação de bebidas não-alcoólicas
1,Brasil,40,Mil Reais,3092,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116958,11.21-6 Fabricação de águas envasadas
1,Brasil,40,Mil Reais,61511,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116959,11.22-4 Fabricação de refrigerantes e de outras bebidas não-alcoólicas
1,Brasil,40,Mil Reais,31594,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116960,12 Fabricação de produtos do fumo
1,Brasil,40,Mil Reais,5160,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116961,12.1 Processamento industrial do fumo
1,Brasil,40,Mil Reais,5160,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116962,12.10-7 Processamento industrial do fumo
1,Brasil,40,Mil Reais,26434,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116963,12.2 Fabricação de produtos do fumo
1,Brasil,40,Mil Reais,26434,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116964,12.20-4 Fabricação de produtos do fumo
1,Brasil,40,Mil Reais,59552,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116965,13 Fabricação de produtos têxteis
1,Brasil,40,Mil Reais,15564,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116966,13.1 Preparação e fiação de fibras têxteis
1,Brasil,40,Mil Reais,10520,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116967,13.11-1 Preparação e fiação de fibras de algodão
1,Brasil,40,Mil Reais,3782,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116968,"13.12-0 Preparação e fiação de fibras têxteis naturais, exceto algodão"
1,Brasil,40,Mil Reais,997,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116969,13.13-8 Fiação de fibras artificiais e sintéticas
1,Brasil,40,Mil Reais,265,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116970,13.14-6 Fabricação de linhas para costurar e bordar
1,Brasil,40,Mil Reais,8589,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116971,"13.2 Tecelagem, exceto malha"
1,Brasil,40,Mil Reais,3803,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116972,13.21-9 Tecelagem de fios de algodão
1,Brasil,40,Mil Reais,776,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116973,"13.22-7 Tecelagem de fios de fibras têxteis naturais, exceto algodão"
1,Brasil,40,Mil Reais,4010,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116974,13.23-5 Tecelagem de fios de fibras artificiais e sintéticas
1,Brasil,40,Mil Reais,16995,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116975,13.3 Fabricação de tecidos de malha
1,Brasil,40,Mil Reais,16995,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116976,13.30-8 Fabricação de tecidos de malha
1,Brasil,40,Mil Reais,4765,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116977,"13.4 Acabamentos em fios, tecidos e artefatos têxteis"
1,Brasil,40,Mil Reais,4765,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116978,"13.40-5 Acabamentos em fios, tecidos e artefatos têxteis"
1,Brasil,40,Mil Reais,13639,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116979,"13.5 Fabricação de artefatos têxteis, exceto vestuário"
1,Brasil,40,Mil Reais,2631,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116980,13.51-1 Fabricação de artefatos têxteis para uso doméstico
1,Brasil,40,Mil Reais,-,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116981,13.52-9 Fabricação de artefatos de tapeçaria
1,Brasil,40,Mil Reais,1653,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116982,13.53-7 Fabricação de artefatos de cordoaria
1,Brasil,40,Mil Reais,3677,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116983,"13.54-5 Fabricação de tecidos especiais, inclusive artefatos"
1,Brasil,40,Mil Reais,5678,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116984,13.59-6 Fabricação de outros produtos têxteis não especificados anteriormente
1,Brasil,40,Mil Reais,39758,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116985,14 Confecção de artigos do vestuário e acessórios
1,Brasil,40,Mil Reais,38535,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116986,14.1 Confecção de artigos do vestuário e acessórios
1,Brasil,40,Mil Reais,4397,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116987,14.11-8 Confecção de roupas íntimas
1,Brasil,40,Mil Reais,30847,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116988,"14.12-6 Confecção de peças do vestuário, exceto roupas íntimas"
1,Brasil,40,Mil Reais,2660,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116989,14.13-4 Confecção de roupas profissionais
1,Brasil,40,Mil Reais,631,1,Brasil,1303,Ativo imobilizado - baixas - meios de transporte,2021,2021,116990,"14.14-2 Fabricação de acessórios do vestuário, exceto para segurança e proteção"
