ano;id;sexo;faixa_et;idade;escol;av01_sesi;av02_senai;av03_sesi;av04_senai;av05_sesi;av06_senai;regiao;ocupado;faixa_renda;uf;peso_pond
2022;223079;Masculino;35 a 44;37;Médio completo;Conhece mais ou menos;Conhece bem;Boa;Boa;Boa;Boa;Região metropolitana;Trabalha;2 a 3 SM;ES;0.635973189
2022;223080;Masculino;35 a 44;40;Médio completo;Conhece mais ou menos;Conhece bem;Boa;Boa;Boa;Boa;Interior;Trabalha;2 a 3 SM;ES;0.635973189
2022;223081;Masculino;25 a 34;27;Superior completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Não sabe;Boa;Não sabe;Ótima;Capital;Trabalha;2 a 3 SM;ES;0.635973189
2022;223082;Feminino;25 a 34;27;Superior completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Não sabe;Boa;Boa;Boa;Interior;Trabalha;2 a 3 SM;ES;0.570201712
2022;223083;Masculino;60 ou mais;60;Superior completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Boa;Boa;Capital;Trabalha;2 a 3 SM;ES;0.635973189
2022;223084;Feminino;60 ou mais;62;Superior completo;Nunca ouviu falar;Conhece só de ouvir falar;nan;Ótima;nan;Ótima;Interior;Não trabalha;2 a 3 SM;ES;0.570201712
2022;223085;Feminino;16 a 24;23;Superior completo;Nunca ouviu falar;Conhece bem;nan;Boa;nan;Boa;Interior;Não trabalha;2 a 3 SM;ES;0.570201712
2022;223086;Masculino;60 ou mais;62;Fund. 1 completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Ótima;Boa;Capital;Não trabalha;1 a 2 SM;ES;0.635973189
2022;223087;Masculino;45 a 59;49;Fund. 2 completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Ótima;Boa;Ótima;Região metropolitana;Trabalha;1 a 2 SM;ES;0.635973189
2022;223088;Feminino;25 a 34;27;Fund. 2 completo;Nunca ouviu falar;Conhece só de ouvir falar;nan;Não sabe;nan;Boa;Interior;Trabalha;1 a 2 SM;ES;0.570201712
2022;223089;Feminino;45 a 59;53;Fund. 2 completo;Conhece só de ouvir falar;Conhece mais ou menos;Regular;Boa;Regular;Boa;Interior;Não trabalha;1 a 2 SM;ES;0.570201712
2022;223090;Feminino;60 ou mais;60;Fund. 2 completo;Conhece só de ouvir falar;Conhece mais ou menos;Regular;Ótima;Ótima;Ótima;Interior;Não trabalha;1 a 2 SM;ES;0.570201712
2022;223091;Feminino;25 a 34;30;Fund. 2 completo;Conhece só de ouvir falar;Conhece bem;Boa;Ótima;Regular;Regular;Capital;Trabalha;1 a 2 SM;ES;0.570201712
2022;223092;Feminino;35 a 44;39;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Não sabe;Boa;Não sabe;Ótima;Capital;Trabalha;1 a 2 SM;ES;0.570201712
2022;223093;Feminino;25 a 34;28;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Boa;Ótima;Região metropolitana;Trabalha;1 a 2 SM;ES;0.570201712
2022;223094;Masculino;35 a 44;40;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Ótima;Ótima;Ótima;Ótima;Capital;Trabalha;1 a 2 SM;ES;0.635973189
2022;223095;Feminino;45 a 59;55;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Ótima;Ótima;Capital;Não trabalha;1 a 2 SM;ES;0.570201712
2022;223096;Feminino;35 a 44;38;Médio completo;Conhece mais ou menos;Conhece mais ou menos;Boa;Ótima;Boa;Ótima;Região metropolitana;Trabalha;1 a 2 SM;ES;0.570201712
2022;223097;Feminino;45 a 59;49;Médio completo;Conhece mais ou menos;Conhece mais ou menos;Boa;Boa;Boa;Ótima;Interior;Trabalha;1 a 2 SM;ES;0.570201712
2022;223098;Feminino;25 a 34;32;Médio completo;Conhece mais ou menos;Conhece bem;Boa;Ótima;Regular;Ótima;Região metropolitana;Trabalha;1 a 2 SM;ES;0.570201712
2022;223099;Masculino;25 a 34;33;Médio completo;Conhece só de ouvir falar;Conhece bem;Regular;Ótima;Regular;Ótima;Região metropolitana;Trabalha;1 a 2 SM;ES;0.635973189
2022;223100;Feminino;35 a 44;38;Médio completo;Conhece só de ouvir falar;Conhece bem;Regular;Boa;Boa;Ótima;Interior;Não trabalha;1 a 2 SM;ES;0.570201712
2022;223101;Feminino;35 a 44;39;Superior completo;Conhece mais ou menos;Conhece mais ou menos;Não sabe;Não sabe;Boa;Boa;Capital;Não trabalha;1 a 2 SM;ES;0.570201712
2022;223102;Masculino;45 a 59;47;Superior completo;Conhece bem;Conhece bem;Ótima;Ótima;Ótima;Ótima;Região metropolitana;Trabalha;1 a 2 SM;ES;0.635973189
2022;223103;Feminino;60 ou mais;69;Fund. 1 completo;Conhece só de ouvir falar;Nunca ouviu falar;Boa;nan;Boa;nan;Interior;Não trabalha;Até 1 SM;ES;0.570201712
2022;223104;Feminino;60 ou mais;60;Fund. 1 completo;Nunca ouviu falar;Nunca ouviu falar;nan;nan;nan;nan;Interior;Não trabalha;Até 1 SM;ES;0.570201712
2022;223105;Feminino;60 ou mais;79;Fund. 1 completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Péssima;Regular;Ruim;Regular;Capital;Não trabalha;Até 1 SM;ES;0.570201712
2022;223106;Feminino;60 ou mais;87;Fund. 1 completo;Nunca ouviu falar;Conhece só de ouvir falar;nan;Boa;nan;Ótima;Interior;Não trabalha;Até 1 SM;ES;0.570201712
2022;223107;Masculino;45 a 59;48;Fund. 1 completo;Conhece só de ouvir falar;Conhece mais ou menos;Ótima;Regular;Boa;Regular;Região metropolitana;Trabalha;Até 1 SM;ES;0.635973189
2022;223108;Feminino;25 a 34;34;Fund. 2 completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Boa;Boa;Interior;Trabalha;Até 1 SM;ES;0.570201712
2022;223109;Feminino;45 a 59;55;Fund. 2 completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Boa;Boa;Região metropolitana;Trabalha;Até 1 SM;ES;0.570201712
2022;223110;Feminino;45 a 59;53;Fund. 2 completo;Conhece mais ou menos;Conhece mais ou menos;Regular;Regular;Regular;Regular;Capital;Não trabalha;Até 1 SM;ES;0.570201712
2022;223111;Feminino;60 ou mais;75;Fund. 2 completo;Conhece só de ouvir falar;Conhece mais ou menos;Não sabe;Regular;Não sabe;Regular;Interior;Não trabalha;Até 1 SM;ES;0.570201712
2022;223112;Feminino;45 a 59;51;Fund. 2 completo;Conhece mais ou menos;Conhece bem;Não sabe;Ótima;Não sabe;Ótima;Capital;Não trabalha;Até 1 SM;ES;0.570201712
2022;223113;Feminino;45 a 59;58;Fund. 2 completo;Nunca ouviu falar;Conhece bem;nan;Boa;nan;Regular;Interior;Não trabalha;Até 1 SM;ES;0.570201712
2022;223114;Feminino;35 a 44;35;Médio completo;Conhece só de ouvir falar;Nunca ouviu falar;Ótima;nan;Boa;nan;Interior;Não trabalha;Até 1 SM;ES;0.570201712
2022;223115;Feminino;25 a 34;28;Médio completo;Conhece mais ou menos;Conhece só de ouvir falar;Boa;Boa;Boa;Boa;Interior;Não trabalha;Até 1 SM;ES;0.570201712
2022;223116;Feminino;35 a 44;36;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Regular;Regular;Regular;Regular;Interior;Trabalha;Até 1 SM;ES;0.570201712
2022;223117;Masculino;16 a 24;20;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Boa;Boa;Interior;Trabalha;Até 1 SM;ES;0.635973189
2022;223118;Feminino;25 a 34;30;Médio completo;Nunca ouviu falar;Conhece só de ouvir falar;nan;Boa;nan;Boa;Região metropolitana;Trabalha;Até 1 SM;ES;0.570201712
2022;223119;Feminino;45 a 59;48;Médio completo;Nunca ouviu falar;Conhece só de ouvir falar;nan;Não sabe;nan;Não sabe;Interior;Trabalha;Até 1 SM;ES;0.570201712
2022;223120;Feminino;16 a 24;23;Médio completo;Conhece só de ouvir falar;Conhece mais ou menos;Boa;Boa;Boa;Boa;Capital;Trabalha;Até 1 SM;ES;0.570201712
2022;223121;Masculino;60 ou mais;68;Médio completo;Nunca ouviu falar;Conhece mais ou menos;nan;Boa;nan;Péssima;Capital;Trabalha;Até 1 SM;ES;0.635973189
2022;223122;Feminino;60 ou mais;62;Médio completo;Nunca ouviu falar;Conhece mais ou menos;nan;Ótima;nan;Boa;Região metropolitana;Não trabalha;Até 1 SM;ES;0.570201712
2022;223123;Feminino;45 a 59;45;Médio completo;Conhece bem;Conhece bem;Ótima;Ótima;Ótima;Ótima;Região metropolitana;Trabalha;Até 1 SM;ES;0.570201712
2022;223124;Feminino;45 a 59;50;Médio completo;Conhece só de ouvir falar;Conhece bem;Ótima;Ótima;Não sabe;Ótima;Região metropolitana;Trabalha;Até 1 SM;ES;0.570201712
2022;224242;Masculino;25 a 34;32;Fund. 1 completo;Conhece mais ou menos;Conhece mais ou menos;Boa;Boa;Boa;Ótima;Capital;Trabalha;NS/NR;GO;0.98282188
2022;224243;Feminino;35 a 44;43;Fund. 2 completo;Nunca ouviu falar;Nunca ouviu falar;nan;nan;nan;nan;Interior;Trabalha;NS/NR;GO;0.908552386
2022;224244;Feminino;45 a 59;49;Fund. 2 completo;Conhece só de ouvir falar;Conhece mais ou menos;Regular;Ótima;Boa;Ótima;Interior;Não trabalha;NS/NR;GO;0.908552386
2022;224245;Feminino;35 a 44;38;Médio completo;Nunca ouviu falar;Nunca ouviu falar;nan;nan;nan;nan;Interior;Não trabalha;NS/NR;GO;0.908552386
2022;224246;Feminino;25 a 34;32;Médio completo;Nunca ouviu falar;Conhece só de ouvir falar;nan;Boa;nan;Boa;Interior;Não trabalha;NS/NR;GO;0.908552386
2022;224247;Masculino;35 a 44;37;Médio completo;Conhece bem;Conhece bem;Ótima;Ótima;Boa;Ótima;Interior;Trabalha;NS/NR;GO;0.98282188
2022;224248;Feminino;35 a 44;37;Médio completo;Conhece só de ouvir falar;Conhece bem;Boa;Ótima;Boa;Boa;Capital;Trabalha;NS/NR;GO;0.908552386
2022;224249;Masculino;25 a 34;30;Superior completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Ótima;Ótima;Ótima;Ótima;Interior;Trabalha;NS/NR;GO;0.98282188
2022;224250;Feminino;45 a 59;57;Fund. 2 completo;Conhece mais ou menos;Conhece mais ou menos;Ótima;Ótima;Regular;Regular;Interior;Trabalha;Mais de 10 SM;GO;0.908552386
2022;224251;Feminino;60 ou mais;63;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Regular;Boa;Boa;Boa;Capital;Trabalha;Mais de 10 SM;GO;0.908552386
2022;224252;Feminino;45 a 59;54;Superior completo;Conhece só de ouvir falar;Nunca ouviu falar;Regular;nan;Boa;nan;Região metropolitana;Trabalha;Mais de 10 SM;GO;0.908552386
2022;224253;Masculino;45 a 59;46;Superior completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Não sabe;Não sabe;Não sabe;Ótima;Capital;Trabalha;Mais de 10 SM;GO;0.98282188
2022;224254;Feminino;35 a 44;42;Superior completo;Conhece bem;Conhece bem;Regular;Boa;Regular;Boa;Interior;Não trabalha;Mais de 10 SM;GO;0.908552386
2022;224255;Masculino;35 a 44;42;Superior completo;Conhece bem;Conhece bem;Boa;Boa;Boa;Boa;Capital;Trabalha;Mais de 10 SM;GO;0.98282188
2022;224256;Feminino;60 ou mais;63;Superior completo;Conhece mais ou menos;Conhece bem;Boa;Boa;Ótima;Ótima;Capital;Trabalha;Mais de 10 SM;GO;0.908552386
2022;224257;Feminino;45 a 59;55;Fund. 2 completo;Nunca ouviu falar;Nunca ouviu falar;nan;nan;nan;nan;Capital;Trabalha;5 a 10 SM;GO;0.908552386
2022;224258;Masculino;16 a 24;24;Fund. 2 completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Boa;Ótima;Capital;Trabalha;5 a 10 SM;GO;0.98282188
2022;224259;Masculino;25 a 34;33;Fund. 2 completo;Conhece mais ou menos;Conhece mais ou menos;Boa;Boa;Boa;Boa;Capital;Trabalha;5 a 10 SM;GO;0.98282188
2022;224260;Masculino;16 a 24;18;Médio completo;Conhece bem;Conhece só de ouvir falar;Ótima;Boa;Boa;Boa;Região metropolitana;Trabalha;5 a 10 SM;GO;0.98282188
2022;224261;Masculino;35 a 44;44;Médio completo;Conhece bem;Conhece só de ouvir falar;Boa;Ótima;Boa;Boa;Região metropolitana;Trabalha;5 a 10 SM;GO;0.98282188
2022;224262;Masculino;35 a 44;40;Médio completo;Conhece mais ou menos;Conhece só de ouvir falar;Boa;Boa;Ótima;Boa;Capital;Trabalha;5 a 10 SM;GO;0.98282188
2022;224263;Masculino;45 a 59;50;Médio completo;Conhece só de ouvir falar;Conhece mais ou menos;Regular;Ótima;Boa;Ótima;Capital;Trabalha;5 a 10 SM;GO;0.98282188
2022;224264;Masculino;45 a 59;56;Médio completo;Conhece bem;Conhece bem;Regular;Boa;Boa;Boa;Capital;Trabalha;5 a 10 SM;GO;0.98282188
2022;224265;Masculino;35 a 44;31;Médio completo;Conhece mais ou menos;Conhece bem;Boa;Boa;Boa;Ótima;Capital;Trabalha;5 a 10 SM;GO;0.98282188
2022;224266;Masculino;35 a 44;37;Médio completo;Conhece só de ouvir falar;Conhece bem;Boa;Ótima;Ótima;Ótima;Interior;Trabalha;5 a 10 SM;GO;0.98282188
2022;224267;Feminino;35 a 44;36;Superior completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Ótima;Ótima;Capital;Trabalha;5 a 10 SM;GO;0.908552386
2022;224268;Masculino;35 a 44;39;Superior completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Ótima;Boa;Interior;Trabalha;5 a 10 SM;GO;0.98282188
2022;224269;Masculino;35 a 44;40;Superior completo;Conhece mais ou menos;Conhece mais ou menos;Boa;Ótima;Boa;Ótima;Capital;Trabalha;5 a 10 SM;GO;0.98282188
2022;224270;Feminino;35 a 44;42;Superior completo;Conhece só de ouvir falar;Conhece mais ou menos;Não sabe;Ótima;Boa;Ótima;Capital;Trabalha;5 a 10 SM;GO;0.908552386
2022;224271;Feminino;25 a 34;29;Superior completo;Conhece só de ouvir falar;Conhece mais ou menos;Boa;Boa;Ótima;Ótima;Capital;Trabalha;5 a 10 SM;GO;0.908552386
2022;224272;Masculino;35 a 44;35;Superior completo;Conhece bem;Conhece bem;Boa;Boa;Ótima;Ótima;Capital;Trabalha;5 a 10 SM;GO;0.98282188
2022;224273;Masculino;35 a 44;38;Superior completo;Conhece mais ou menos;Conhece bem;Boa;Boa;Não sabe;Ótima;Capital;Trabalha;5 a 10 SM;GO;0.98282188
2022;224274;Feminino;35 a 44;37;Superior completo;Nunca ouviu falar;Conhece bem;nan;Ótima;nan;Ótima;Região metropolitana;Trabalha;5 a 10 SM;GO;0.908552386
2022;224275;Masculino;45 a 59;50;Fund. 1 completo;Conhece só de ouvir falar;Conhece mais ou menos;Boa;Ótima;Regular;Boa;Capital;Trabalha;3 a 5 SM;GO;0.98282188
2022;224276;Masculino;35 a 44;43;Fund. 1 completo;Nunca ouviu falar;Conhece mais ou menos;nan;Ótima;nan;Ótima;Capital;Não trabalha;3 a 5 SM;GO;0.98282188
2022;224277;Masculino;16 a 24;21;Fund. 2 completo;Nunca ouviu falar;Conhece só de ouvir falar;nan;Boa;nan;Ótima;Capital;Trabalha;3 a 5 SM;GO;0.98282188
2022;224278;Feminino;45 a 59;54;Fund. 2 completo;Conhece só de ouvir falar;Conhece mais ou menos;Ótima;Ótima;Boa;Boa;Capital;Trabalha;3 a 5 SM;GO;0.908552386
2022;224279;Feminino;25 a 34;29;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Boa;Boa;Interior;Trabalha;3 a 5 SM;GO;0.908552386
2022;224280;Masculino;35 a 44;44;Médio completo;Conhece mais ou menos;Conhece mais ou menos;Não sabe;Não sabe;Boa;Boa;Região metropolitana;Trabalha;3 a 5 SM;GO;0.98282188
2022;224281;Feminino;35 a 44;39;Médio completo;Conhece só de ouvir falar;Conhece mais ou menos;Boa;Boa;Boa;Boa;Interior;Não trabalha;3 a 5 SM;GO;0.908552386
2022;224282;Feminino;35 a 44;40;Médio completo;Conhece bem;Conhece bem;Ótima;Ótima;Boa;Boa;Interior;Trabalha;3 a 5 SM;GO;0.908552386
2022;224283;Masculino;45 a 59;56;Médio completo;Conhece bem;Conhece bem;Ótima;Boa;Ótima;Ótima;Interior;Trabalha;3 a 5 SM;GO;0.98282188
2022;224284;Masculino;25 a 34;33;Médio completo;Conhece mais ou menos;Conhece bem;Regular;Regular;Regular;Regular;Capital;Trabalha;3 a 5 SM;GO;0.98282188
2022;224285;Masculino;35 a 44;43;Médio completo;Conhece mais ou menos;Conhece bem;Boa;Ótima;Boa;Ótima;Interior;Trabalha;3 a 5 SM;GO;0.98282188
2022;224286;Feminino;35 a 44;36;Médio completo;Conhece só de ouvir falar;Conhece bem;Boa;Ótima;Ótima;Ótima;Capital;Trabalha;3 a 5 SM;GO;0.908552386
2022;224287;Masculino;25 a 34;31;Superior completo;Nunca ouviu falar;Conhece só de ouvir falar;nan;Boa;nan;Boa;Interior;Trabalha;3 a 5 SM;GO;0.98282188
2022;224288;Masculino;35 a 44;37;Superior completo;Conhece bem;Conhece mais ou menos;Boa;Ótima;Ótima;Ótima;Capital;Trabalha;3 a 5 SM;GO;0.98282188
2022;224289;Masculino;25 a 34;31;Superior completo;Conhece bem;Conhece mais ou menos;Ótima;Ótima;Ótima;Ótima;Região metropolitana;Trabalha;3 a 5 SM;GO;0.98282188
2022;224290;Feminino;35 a 44;35;Superior completo;Conhece mais ou menos;Conhece mais ou menos;Boa;Boa;Ótima;Boa;Interior;Trabalha;3 a 5 SM;GO;0.908552386
2022;224291;Feminino;25 a 34;30;Superior completo;Conhece só de ouvir falar;Conhece mais ou menos;Boa;Boa;Boa;Boa;Capital;Trabalha;3 a 5 SM;GO;0.908552386
2022;224292;Feminino;25 a 34;27;Superior completo;Nunca ouviu falar;Conhece mais ou menos;nan;Boa;nan;Ótima;Capital;Trabalha;3 a 5 SM;GO;0.908552386
2022;224293;Feminino;35 a 44;36;Superior completo;Nunca ouviu falar;Conhece mais ou menos;nan;Boa;nan;Ótima;Interior;Trabalha;3 a 5 SM;GO;0.908552386
2022;224294;Feminino;25 a 34;33;Superior completo;Conhece bem;Conhece bem;Boa;Ótima;Ótima;Ótima;Interior;Trabalha;3 a 5 SM;GO;0.908552386
2022;224295;Masculino;35 a 44;35;Fund. 2 completo;Nunca ouviu falar;Conhece só de ouvir falar;nan;Ótima;nan;Ótima;Interior;Trabalha;2 a 3 SM;GO;0.98282188
2022;224296;Masculino;35 a 44;39;Fund. 2 completo;Conhece bem;Conhece bem;Ótima;Boa;Boa;Boa;Interior;Trabalha;2 a 3 SM;GO;0.98282188
2022;224297;Masculino;16 a 24;24;Fund. 2 completo;Nunca ouviu falar;Conhece bem;nan;Boa;nan;Boa;Região metropolitana;Trabalha;2 a 3 SM;GO;0.98282188
2022;224298;Feminino;16 a 24;22;Médio completo;Conhece mais ou menos;Nunca ouviu falar;Boa;nan;Ótima;nan;Capital;Trabalha;2 a 3 SM;GO;0.908552386
2022;224299;Feminino;35 a 44;35;Médio completo;Conhece mais ou menos;Conhece só de ouvir falar;Boa;Boa;Boa;Ótima;Interior;Não trabalha;2 a 3 SM;GO;0.908552386
2022;224300;Feminino;25 a 34;34;Médio completo;Conhece mais ou menos;Conhece só de ouvir falar;Ótima;Ótima;Ótima;Ótima;Interior;Trabalha;2 a 3 SM;GO;0.908552386
2022;224301;Masculino;60 ou mais;65;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Regular;Regular;Ruim;Péssima;Interior;Não trabalha;2 a 3 SM;GO;0.98282188
2022;224302;Masculino;16 a 24;24;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Não sabe;Boa;Boa;Boa;Região metropolitana;Trabalha;2 a 3 SM;GO;0.98282188
2022;224303;Feminino;25 a 34;34;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Boa;Boa;Interior;Trabalha;2 a 3 SM;GO;0.908552386
2022;224304;Masculino;35 a 44;30;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Não sabe;Boa;Boa;Boa;Interior;Trabalha;2 a 3 SM;GO;0.98282188
2022;224305;Masculino;60 ou mais;60;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Não sabe;Não sabe;Ótima;Ótima;Capital;Trabalha;2 a 3 SM;GO;0.98282188
2022;224306;Feminino;25 a 34;27;Médio completo;Nunca ouviu falar;Conhece só de ouvir falar;nan;Boa;nan;Boa;Interior;Trabalha;2 a 3 SM;GO;0.908552386
2022;224307;Masculino;16 a 24;24;Médio completo;Nunca ouviu falar;Conhece só de ouvir falar;nan;Boa;nan;Boa;Interior;Trabalha;2 a 3 SM;GO;0.98282188
2022;224308;Feminino;45 a 59;56;Médio completo;Conhece mais ou menos;Conhece mais ou menos;Boa;Boa;Ótima;Ótima;Região metropolitana;Trabalha;2 a 3 SM;GO;0.908552386
2022;224309;Feminino;60 ou mais;62;Médio completo;Conhece mais ou menos;Conhece mais ou menos;Ótima;Boa;Ótima;Ótima;Interior;Trabalha;2 a 3 SM;GO;0.908552386
2022;224310;Masculino;25 a 34;31;Médio completo;Conhece só de ouvir falar;Conhece bem;Ótima;Ótima;Ótima;Boa;Região metropolitana;Não trabalha;2 a 3 SM;GO;0.98282188
2022;224311;Masculino;35 a 44;40;Superior completo;Conhece mais ou menos;Nunca ouviu falar;Regular;nan;Regular;nan;Capital;Trabalha;2 a 3 SM;GO;0.98282188
2022;224312;Masculino;35 a 44;35;Superior completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Não sabe;Ótima;Ótima;Ótima;Capital;Trabalha;2 a 3 SM;GO;0.98282188
2022;224313;Feminino;60 ou mais;70;Superior completo;Conhece só de ouvir falar;Conhece bem;Péssima;Ótima;Ótima;Ótima;Interior;Não trabalha;2 a 3 SM;GO;0.908552386
2022;224314;Feminino;60 ou mais;66;Fund. 1 completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Ótima;Regular;Não sabe;Regular;Interior;Não trabalha;1 a 2 SM;GO;0.908552386
2022;224315;Feminino;45 a 59;57;Fund. 1 completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Boa;Boa;Interior;Não trabalha;1 a 2 SM;GO;0.908552386
2022;224316;Feminino;60 ou mais;71;Fund. 1 completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Ótima;Ótima;Ótima;Ótima;Capital;Não trabalha;1 a 2 SM;GO;0.908552386
2022;224317;Feminino;35 a 44;42;Fund. 1 completo;Conhece mais ou menos;Conhece mais ou menos;Regular;Regular;Regular;Regular;Capital;Não trabalha;1 a 2 SM;GO;0.908552386
2022;224318;Feminino;60 ou mais;67;Fund. 1 completo;Conhece só de ouvir falar;Conhece mais ou menos;Boa;Boa;Regular;Boa;Capital;Não trabalha;1 a 2 SM;GO;0.908552386
2022;224319;Feminino;45 a 59;59;Fund. 1 completo;Conhece só de ouvir falar;Conhece mais ou menos;Não sabe;Não sabe;Boa;Boa;Interior;Trabalha;1 a 2 SM;GO;0.908552386
2022;224320;Masculino;45 a 59;55;Fund. 1 completo;Conhece só de ouvir falar;Conhece mais ou menos;Regular;Regular;Ótima;Regular;Capital;Trabalha;1 a 2 SM;GO;0.98282188
2022;224321;Masculino;45 a 59;52;Fund. 1 completo;Conhece bem;Conhece bem;Péssima;Regular;Regular;Ruim;Interior;Trabalha;1 a 2 SM;GO;0.98282188
2022;224322;Masculino;16 a 24;23;Fund. 2 completo;Nunca ouviu falar;Nunca ouviu falar;nan;nan;nan;nan;Interior;Trabalha;1 a 2 SM;GO;0.98282188
2022;224323;Masculino;60 ou mais;60;Fund. 2 completo;Conhece mais ou menos;Conhece só de ouvir falar;Regular;Boa;Regular;Regular;Interior;Trabalha;1 a 2 SM;GO;0.98282188
2022;224324;Feminino;45 a 59;55;Fund. 2 completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Não sabe;Não sabe;Não sabe;Não sabe;Interior;Não trabalha;1 a 2 SM;GO;0.908552386
2022;224325;Masculino;35 a 44;32;Fund. 2 completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Ótima;Boa;Boa;Capital;Trabalha;1 a 2 SM;GO;0.98282188
2022;224326;Masculino;45 a 59;58;Fund. 2 completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Boa;Boa;Interior;Trabalha;1 a 2 SM;GO;0.98282188
2022;224327;Feminino;35 a 44;36;Fund. 2 completo;Conhece só de ouvir falar;Conhece mais ou menos;Regular;Regular;Não sabe;Boa;Interior;Não trabalha;1 a 2 SM;GO;0.908552386
2022;224328;Masculino;25 a 34;29;Fund. 2 completo;Conhece só de ouvir falar;Conhece mais ou menos;Boa;Boa;Boa;Ótima;Interior;Trabalha;1 a 2 SM;GO;0.98282188
2022;224329;Masculino;16 a 24;21;Fund. 2 completo;Conhece só de ouvir falar;Conhece bem;Ótima;Ótima;Ótima;Ótima;Interior;Trabalha;1 a 2 SM;GO;0.98282188
2022;224330;Feminino;16 a 24;21;Médio completo;Conhece só de ouvir falar;Nunca ouviu falar;Boa;nan;Boa;nan;Interior;Trabalha;1 a 2 SM;GO;0.908552386
2022;224331;Feminino;16 a 24;23;Médio completo;Nunca ouviu falar;Nunca ouviu falar;nan;nan;nan;nan;Interior;Trabalha;1 a 2 SM;GO;0.908552386
2022;224332;Masculino;25 a 34;25;Médio completo;Conhece bem;Conhece só de ouvir falar;Ruim;Regular;Regular;Regular;Interior;Trabalha;1 a 2 SM;GO;0.98282188
2022;224333;Masculino;25 a 34;32;Médio completo;Conhece mais ou menos;Conhece só de ouvir falar;Boa;Boa;Boa;Ótima;Interior;Trabalha;1 a 2 SM;GO;0.98282188
2022;224334;Feminino;35 a 44;40;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Boa;Boa;Região metropolitana;Não trabalha;1 a 2 SM;GO;0.908552386
2022;224335;Masculino;35 a 44;42;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Regular;Ótima;Ótima;Ótima;Interior;Não trabalha;1 a 2 SM;GO;0.98282188
2022;224336;Masculino;60 ou mais;66;Médio completo;Conhece bem;Conhece mais ou menos;Boa;Ótima;Boa;Péssima;Interior;Trabalha;1 a 2 SM;GO;0.98282188
2022;224337;Feminino;35 a 44;36;Médio completo;Conhece mais ou menos;Conhece mais ou menos;Boa;Ótima;Ótima;Ótima;Região metropolitana;Não trabalha;1 a 2 SM;GO;0.908552386
2022;224338;Feminino;35 a 44;42;Médio completo;Conhece mais ou menos;Conhece mais ou menos;Ótima;Ótima;Ótima;Ótima;Região metropolitana;Trabalha;1 a 2 SM;GO;0.908552386
2022;224339;Feminino;25 a 34;33;Médio completo;Conhece só de ouvir falar;Conhece mais ou menos;Boa;Regular;Regular;Regular;Região metropolitana;Trabalha;1 a 2 SM;GO;0.908552386
2022;224340;Masculino;25 a 34;29;Médio completo;Nunca ouviu falar;Conhece mais ou menos;nan;Ótima;nan;Ótima;Capital;Não trabalha;1 a 2 SM;GO;0.98282188
2022;224341;Feminino;35 a 44;38;Médio completo;Conhece mais ou menos;Conhece bem;Boa;Péssima;Regular;Péssima;Interior;Não trabalha;1 a 2 SM;GO;0.908552386
2022;224342;Masculino;16 a 24;21;Médio completo;Conhece mais ou menos;Conhece bem;Boa;Boa;Boa;Ótima;Capital;Trabalha;1 a 2 SM;GO;0.98282188
