ano;id;p2;p3;p5;p6;abord;p7_1;p7_1_1;p7_1_2;p7_1_3;p7_1_4;p7_1_5;p7_1_6;p7_1_7;p7_1_8;p7_1_9;p7_1_10;p7_1_11;p7_1_12;p7_2;p7_2_1;p7_2_2;p7_2_3;p7_2_4;p7_2_5;p7_2_6;p7_2_7;p7_2_8;p7_2_9;p7_2_10;p7_2_11;p7_3;p7_3_1;p7_3_2;p7_3_3;p7_3_4;p7_3_5;p7_3_6;p8_1;p8_2;p8_3;p8_4;p8_5;p8_6;p8_7;p9_1;p9_2;p9_3;p9_4;p9_5;p9_6;p9_7;p9_8;p9_9;p9_10;p10;p11;p12_1;p12_2;p12_3;p12_4;p12_5;p12_6;p12_7;p13_1;p13_2;p13_3;p14_1;p14_2;p14_3;p14_4;p14_5;p14_6;p14_7;p15_1;p15_2;p15_3;p15_4;p15_5;p15_6;p15_7;p15_8;p15_9;p15_10;p15_11;p15_12;p16;p17;p18;p19;peso
2023;62636891;Média;Sudeste;Gerente Industrial/ Engenheira trainee e gestora de equipe;De 100 a 499 funcionários;Educação Profissional;SENAI;FATEC;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;ETEC;nan;nan;nan;nan;nan;SENAC;nan;nan;nan;nan;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Cursos técnicos/profissionalizantes/profissionaliza para mercado de trabalho/voltada p industria/formação profiss;Ensina/capacita/qualifica/melhor formação/melhor qualidade dos candidatos/desenvolvimento/profissionais qualidade;Cursos na área da empresa/atende o nosso segmento/atende nossas demandas/atende as expectativas;Ensina na prática/tem mais a parte prática/teoria e prática;Qualidade do ensino/bom método de ensino/tem metodologia específica/segue grade de ensino, currículo escolar/...;Parceria/trabalho com essa instituição/já utilizei ela/tenho menores aprendizes fazem cursos lá/tem colaboradores;nan;nan;nan;nan;Cursos técnicos/cursos profissionalizantes/Forma para o mercado de trabalho/cursos para a indústria/ex: tecnolog;Reconhecida/forte na região/referência/escola renomada, conceituada/boa aceitação/certificado de relevância;nan;nan;nan;nan;nan;4;4;4;4;4;4;4;4;4;4;4;4;Certamente contrataria seus serviços;Certamente poderia contratar estes profissionais;Certamente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;0.89405
2023;62643022;Média;Nordeste;Analista de RH;De 20 a 99 funcionários;Educação Superior;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;UNIFOR;ESTÁCIO;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SIEEESP;nan;nan;nan;nan;nan;SENAC;UNIP;PUC;ANHANGUERA;Instituto Federal;nan;nan;ESTÁCIO;UNIFOR;nan;nan;nan;nan;nan;nan;nan;nan;UNIFOR;NENHUMA / NÃO SABE;Ensina/capacita/qualifica/melhor formação/melhor qualidade dos candidatos/desenvolvimento/profissionais qualidade;Ensina na prática/tem mais a parte prática/teoria e prática;Cursos na área da empresa/atende o nosso segmento/atende nossas demandas/atende as expectativas;Tem treinamento na parte emocional;Qualidade do ensino/bom método de ensino/tem metodologia específica/segue grade de ensino, currículo escolar/...;Profissionais que trabalham lá são renomados/bons profissionais;nan;nan;nan;nan;Capacitação/aprendizado/treinamento/maior qualificação/palestras/cursos/palestras/atualização/ensino/aperfeiçoam;Cursos técnicos/cursos profissionalizantes/Forma para o mercado de trabalho/cursos para a indústria/ex: tecnolog;nan;nan;nan;nan;nan;Não sabe;4;5;3;4;5;5;5;4;Não sabe;Não sabe;5;Certamente contrataria seus serviços;Certamente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;0.87919
2023;62640121;Grande;Sul;Gerente de RH/ DHO / Gerente de Desenvolvimento Humano;De 100 a 499 funcionários;Educação Superior;SENAI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Outras;Outras;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;Outras;nan;nan;nan;nan;nan;SENAC;PUC;ANHANGUERA;Instituto Federal;nan;nan;nan;Outras;nan;nan;nan;nan;nan;nan;nan;nan;nan;Instituto Federal;NENHUMA / NÃO SABE;Muitas pessoas conhecidas estudam lá/filha está na instituição/sobrinhas estudaram lá/amigos estudaram lá;Experiência própria/pela experiência que tivemos (sem especificar);nan;nan;nan;nan;nan;nan;nan;nan;Capacitação/aprendizado/treinamento/maior qualificação/palestras/cursos/palestras/atualização/ensino/aperfeiçoam;Atende nossa necessidade/de acordo com o que precisamos/mais adequados as funções da empresa/específico p empresa;nan;nan;nan;nan;nan;4;5;4;4;4;4;4;4;4;5;4;4;Certamente contrataria seus serviços;Provavelmente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;0.40463
2023;62635581;Média;Sudeste;Analista de RH;De 20 a 99 funcionários;Educação Profissional;SENAI;ETEC;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;ANHANGUERA;UNIP;Outras;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;SENAC;SEBRAE;SENAT;Instituto Federal;nan;nan;nan;ETEC;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Experiência própria/pela experiência que tivemos (sem especificar);Muitas pessoas conhecidas estudam lá/filha está na instituição/sobrinhas estudaram lá/amigos estudaram lá;Facilidade aos cursos;Facilidade de horário/flexibilidade de horários;Inserção no mercado de trabalho/oportunidades de emprego;Crescimento profissional, começa estagiário até gerencia;nan;nan;nan;nan;Reconhecida/forte na região/referência/escola renomada, conceituada/boa aceitação/certificado de relevância;Tradição/antiga/há muitos anos no mercado/tem anos de experiência no mercado/o histórico da instituição/pioneira;Qualidade de ensino/bons cursos/método de ensino/certificado reconhecido pelo MEC/completos em disciplina;nan;nan;nan;nan;Não sabe;5;5;5;5;5;5;5;5;5;5;5;Provavelmente contrataria seus serviços;Provavelmente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;0.89405
2023;62640221;Média;Sul;Coordenador de RH/ DHO / Coordenador de DHO /Coordenadora de Treinamento/ Supevisor de RH;De 100 a 499 funcionários;Educação Profissional e Educação Superior;SENAI;SESI;UNISELFI;Outras;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;Uninville / Univalle;UNISELFI;Outras;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;Outras;uniasselv;UFG;nan;nan;nan;SENAC;Instituto Federal;nan;nan;nan;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;Instituto Federal;NENHUMA / NÃO SABE;Compromissado/comprometimento;É séria/seriedade;Recomendada/é referência/é renomado/mais reconhecida/pelo nome/bem conceituado/nome que tem na região;Competente;nan;nan;nan;nan;nan;nan;Capacitação/aprendizado/treinamento/maior qualificação/palestras/cursos/palestras/atualização/ensino/aperfeiçoam;Cursos técnicos/cursos profissionalizantes/Forma para o mercado de trabalho/cursos para a indústria/ex: tecnolog;nan;nan;nan;nan;nan;5;5;5;5;5;5;5;5;5;5;5;5;Certamente contrataria seus serviços;Provavelmente poderia contratar estes profissionais;Certamente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;0.92925
2023;62645172;Pequena;Norte;Assistente de RH / Auxiliar de RH/ Auxiliar Adm de RH/ Assist DP e RH;De 20 a 99 funcionários;Educação Superior;SESI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SESI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;SENAI;SENAC;UNIP;PUC;ANHANGUERA;ESTÁCIO;Instituto Federal;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Boa formação prática/colocar a teoria na prática /oferece teoria e prática;Variedade de cursos;nan;nan;nan;nan;nan;4;4;4;4;4;4;4;4;4;Não sabe;4;4;Provavelmente contrataria seus serviços;Provavelmente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;0.89136
2023;62632619;Pequena;Sudeste;Gerente de DP/ Administrativo/ Chefe DP/ Gerente Administrativo/ Gerente Geral/ Lider de processo adm;De 20 a 99 funcionários;Educação Superior;SEBRAE;Senar;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Outras;UFG;CEGEP;nan;nan;nan;nan;nan;nan;nan;nan;nan;ESCOLA ESTADUAL DE FORMAÇÃO PROFISSIONAL;UFG;CEGEP;SEBRAE;nan;nan;nan;SENAI;SENAC;SEBRAE;Instituto Federal;nan;nan;nan;SENAI;SENAC;Outras;UFG;CEGEP;SEBRAE;nan;nan;nan;nan;CEGEP;NENHUMA / NÃO SABE;Ensina/capacita/qualifica/melhor formação/melhor qualidade dos candidatos/desenvolvimento/profissionais qualidade;Cursos na área da empresa/atende o nosso segmento/atende nossas demandas/atende as expectativas;Ensina na prática/tem mais a parte prática/teoria e prática;Qualidade do ensino/bom método de ensino/tem metodologia específica/segue grade de ensino, currículo escolar/...;Inovação/atualizados, novas performances, novidades/mais atualizada/;nan;nan;nan;nan;nan;Inovação/está se renovando/avanços na área acadêmica/são atualizados/desenvolimento de novas ferramentas;nan;nan;nan;nan;nan;nan;3;5;5;5;5;5;5;4;5;5;5;5;Certamente contrataria seus serviços;Certamente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Certamente poderia contratar estes profissionais;1.32708
2023;62636585;Pequena;Sudeste;Analista de DP/ Adm/ Processos/ Analista Administrativo/ Analista de processos organizacionais;De 20 a 99 funcionários;Educação Profissional e Educação Superior;SENAI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;SENAC;PAULA SOUZA;nan;nan;nan;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Boa estrutura/ex: laboratório, material, equipamentos, tecnologia, mais salas, etc;Organização/mais organizados;Recomendada/é referência/é renomado/mais reconhecida/pelo nome/bem conceituado/nome que tem na região;Parceria/trabalho com essa instituição/já utilizei ela/tenho menores aprendizes fazem cursos lá/tem colaboradores;Facilidade de horário/flexibilidade de horários;Valores mais acessíveis/preço acessível/acessível para baixa renda/desconto nas mensalidades;nan;nan;nan;nan;Grande instituição/a maior insituição de ensino regional;nan;nan;nan;nan;nan;nan;2;3;3;3;3;4;3;3;3;3;2;3;Certamente contrataria seus serviços;Certamente poderia contratar estes profissionais;Certamente poderia contratar seus serviços;Certamente poderia contratar estes profissionais;1.32708
2023;62636097;Média;Sudeste;Gerente de RH/ DHO / Gerente de Desenvolvimento Humano;De 20 a 99 funcionários;Educação Profissional e Educação Superior;SENAI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;FATEC;Outras;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;Outras;nan;nan;nan;nan;nan;SENAC;PAULA SOUZA;nan;nan;nan;nan;nan;SENAI;SENAC;PAULA SOUZA;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Cursos técnicos/profissionalizantes/profissionaliza para mercado de trabalho/voltada p industria/formação profiss;Ensina/capacita/qualifica/melhor formação/melhor qualidade dos candidatos/desenvolvimento/profissionais qualidade;Diversidade de cursos/gama de opções/cursos variados;Compromissado/comprometimento;Boa estrutura/ex: laboratório, material, equipamentos, tecnologia, mais salas, etc;Recomendada/é referência/é renomado/mais reconhecida/pelo nome/bem conceituado/nome que tem na região;nan;nan;nan;nan;Confiável/passa credibilidade;Conheço pessoas que se formaram lá;Aluno consegue ser produtivo/surte muitos resultados/agrega valor para a nossa empresa/agrega no dia dia da empresa;nan;nan;nan;nan;Não sabe;5;5;5;5;5;5;5;5;5;5;5;Certamente contrataria seus serviços;Certamente poderia contratar estes profissionais;Certamente poderia contratar seus serviços;Certamente poderia contratar estes profissionais;0.89405
2023;62634007;Pequena;Centro-Oeste;Técnico Segurança/ Técnico Segurança do Trabalho;De 20 a 99 funcionários;Educação Profissional;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SESI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;SENAI;SENAC;SEBRAE;ESCOLA ESTADUAL DE FORMAÇÃO PROFISSIONAL;nan;nan;nan;ESCOLA ESTADUAL DE FORMAÇÃO PROFISSIONAL;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Tem treinamento na parte emocional;Qualidade do ensino/bom método de ensino/tem metodologia específica/segue grade de ensino, currículo escolar/...;Inovação/atualizados, novas performances, novidades/mais atualizada/;Maior qualidade/boa instituição/pela sua administração/é a melhor;É séria/seriedade;Organização/mais organizados;nan;nan;nan;nan;Capacitação/aprendizado/treinamento/maior qualificação/palestras/cursos/palestras/atualização/ensino/aperfeiçoam;Qualidade/excelência;Aluno consegue ser produtivo/surte muitos resultados/agrega valor para a nossa empresa/agrega no dia dia da empresa;nan;nan;nan;nan;4;5;5;4;3;3;4;3;4;3;3;4;Provavelmente contrataria seus serviços;Certamente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;1.31879
2023;62645188;Média;Centro-Oeste;Analista de RH;De 100 a 499 funcionários;Educação Profissional e Educação Superior;SESI;SENAI;IPOG;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAC;IPOG;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;IPOG;nan;nan;nan;nan;nan;Instituto Federal;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Qualidade do ensino/bom método de ensino/tem metodologia específica/segue grade de ensino, currículo escolar/...;Boa qualificação do corpo docente/professores tem doutorado/quadro docente primeira linha/professores capacitados;Profissionais que trabalham lá são renomados/bons profissionais;Inovação/atualizados, novas performances, novidades/mais atualizada/;Maior qualidade/boa instituição/pela sua administração/é a melhor;nan;nan;nan;nan;nan;Cursos técnicos/cursos profissionalizantes/Forma para o mercado de trabalho/cursos para a indústria/ex: tecnolog;nan;nan;nan;nan;nan;nan;5;4;4;4;4;4;3;5;3;3;5;4;Certamente contrataria seus serviços;Provavelmente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;0.86985
2023;62631673;Média;Sul;Gerente de RH/ DHO / Gerente de Desenvolvimento Humano;De 100 a 499 funcionários;Educação Profissional;SENAI;SESI;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Outras;UNISOCIESC;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SESI;Outras;nan;nan;nan;nan;nan;SENAC;SEBRAE;SENAT;Instituto Federal;nan;nan;nan;SENAI;SESI;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Menor aprendiz /formação dos jovens;Pelo retorno na empresa/quem passou por lá traz bons resultados;Diversidade de cursos/gama de opções/cursos variados;Qualidade do ensino/bom método de ensino/tem metodologia específica/segue grade de ensino, currículo escolar/...;Recomendada/é referência/é renomado/mais reconhecida/pelo nome/bem conceituado/nome que tem na região;Parceria/trabalho com essa instituição/já utilizei ela/tenho menores aprendizes fazem cursos lá/tem colaboradores;nan;nan;nan;nan;Cursos técnicos/cursos profissionalizantes/Forma para o mercado de trabalho/cursos para a indústria/ex: tecnolog;Qualidade/excelência;nan;nan;nan;nan;nan;Não sabe;5;5;4;5;5;4;5;4;5;5;4;Provavelmente contrataria seus serviços;Provavelmente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;0.92925
2023;62635565;Média;Sudeste;Analista de RH;De 100 a 499 funcionários;Educação Superior;SENAI;SENAC;FATEC;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;FATEC;Outras;Unisal - Centro Universitário Salesiano;nan;nan;nan;nan;nan;nan;nan;nan;nan;Outras;FATEC;Unisal - Centro Universitário Salesiano;nan;nan;nan;nan;UNIP;PUC;ANHANGUERA;ESTÁCIO;nan;nan;nan;Unisal - Centro Universitário Salesiano;nan;nan;nan;nan;nan;nan;nan;nan;nan;PUC;NENHUMA / NÃO SABE;Facilidade de horário/flexibilidade de horários;Ensino a distância/EAD;Custo benefício;Subsidio a funcionários/bolsa de estudos aos funcionários;Boa apresentação educacional visual/apresentação que fizeram por telefone e email/apresentação de novos produtos;nan;nan;nan;nan;nan;Menor aprendiz/capacitação de jovens;Cursos técnicos/cursos profissionalizantes/Forma para o mercado de trabalho/cursos para a indústria/ex: tecnolog;nan;nan;nan;nan;nan;5;5;5;5;4;5;4;5;5;5;5;3;Provavelmente contrataria seus serviços;Certamente poderia contratar estes profissionais;Certamente poderia contratar seus serviços;Certamente poderia contratar estes profissionais;0.89405
2023;62638506;Média;Sudeste;Gerente de RH/ DHO / Gerente de Desenvolvimento Humano;De 20 a 99 funcionários;Educação Profissional;SESI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SESI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;SENAI;SENAC;SEBRAE;SENAT;Instituto Federal;nan;nan;SENAI;SEBRAE;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Muitas pessoas conhecidas estudam lá/filha está na instituição/sobrinhas estudaram lá/amigos estudaram lá;Parceria/trabalho com essa instituição/já utilizei ela/tenho menores aprendizes fazem cursos lá/tem colaboradores;Experiência própria/pela experiência que tivemos (sem especificar);Profissionais que trabalham lá são renomados/bons profissionais;Inovação/atualizados, novas performances, novidades/mais atualizada/;nan;nan;nan;nan;nan;Reconhecida/forte na região/referência/escola renomada, conceituada/boa aceitação/certificado de relevância;Professores bons/profissionais capacitados para ensinar;Bons profissionais/quadro de profissionais com experiência/profissionalismo;nan;nan;nan;nan;4;5;5;5;3;5;5;4;3;3;4;4;Certamente contrataria seus serviços;Certamente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;0.89405
2023;62645191;Média;Sudeste;Analista de DP/ Adm/ Processos/ Analista Administrativo/ Analista de processos organizacionais;500 ou mais funcionários;Educação Profissional e Educação Superior;Outras;SENAI;Outras;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Outras;UMA;Outras;FGV;nan;nan;nan;nan;nan;nan;nan;nan;Outras;SENAI;CQT;Outras;nan;nan;nan;SENAC;PAULA SOUZA;Instituto Federal;nan;nan;nan;nan;PAULA SOUZA;Outras;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Cursos técnicos/cursos profissionalizantes/Forma para o mercado de trabalho/cursos para a indústria/ex: tecnolog;Variedade de cursos;nan;nan;nan;nan;nan;4;5;5;5;5;5;5;5;5;4;4;5;Certamente contrataria seus serviços;Provavelmente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;0.89405
2023;62641295;Média;Sudeste;Analista de DP/ Adm/ Processos/ Analista Administrativo/ Analista de processos organizacionais;De 100 a 499 funcionários;Educação Profissional e Educação Superior;SESI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;ANHANGUERA;PUC;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;SENAI;SENAC;nan;nan;nan;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Voltado para area industrial;Qualidade do ensino/bom método de ensino/tem metodologia específica/segue grade de ensino, currículo escolar/...;Inovação/atualizados, novas performances, novidades/mais atualizada/;Ensina/capacita/qualifica/melhor formação/melhor qualidade dos candidatos/desenvolvimento/profissionais qualidade;Boa estrutura/ex: laboratório, material, equipamentos, tecnologia, mais salas, etc;nan;nan;nan;nan;nan;Cursos técnicos/cursos profissionalizantes/Forma para o mercado de trabalho/cursos para a indústria/ex: tecnolog;Qualidade/excelência;Qualidade de ensino/bons cursos/método de ensino/certificado reconhecido pelo MEC/completos em disciplina;nan;nan;nan;nan;Não sabe;5;4;5;4;Não sabe;5;5;5;5;5;4;Certamente contrataria seus serviços;Certamente poderia contratar estes profissionais;NÃO LER: Não sei se contrataria ou não;Certamente poderia contratar estes profissionais;0.89405
